application_date,segment,branch_id,state,zone,no_of_applicants
11-02-2019,1,267,ANDHRA PRADESH,SOUTH,0
11-02-2019,1,268,UTTAR PRADESH,EAST,0
11-02-2019,1,269,UTTAR PRADESH,EAST,0
11-02-2019,1,270,UTTAR PRADESH,EAST,0
11-02-2019,1,271,HARYANA,NORTH,0
12-02-2019,1,1,WEST BENGAL,EAST,149
12-02-2019,1,3,DELHI,NORTH,228
12-02-2019,1,5,KARNATAKA,SOUTH,206
12-02-2019,1,7,WEST BENGAL,EAST,30
12-02-2019,1,8,WEST BENGAL,EAST,72
12-02-2019,1,9,WEST BENGAL,EAST,48
12-02-2019,1,10,WEST BENGAL,EAST,46
12-02-2019,1,11,WEST BENGAL,EAST,68
12-02-2019,1,13,TAMIL NADU,SOUTH,40
12-02-2019,1,14,UTTAR PRADESH,EAST,37
12-02-2019,1,15,PUNJAB,NORTH,39
12-02-2019,1,16,TELANGANA,SOUTH,105
12-02-2019,1,17,ANDHRA PRADESH,SOUTH,19
12-02-2019,1,18,MAHARASHTRA,WEST,52
12-02-2019,1,19,MAHARASHTRA,WEST,83
12-02-2019,1,20,ORISSA,SOUTH,51
12-02-2019,1,21,MAHARASHTRA,WEST,34
12-02-2019,1,29,WEST BENGAL,EAST,18
12-02-2019,1,34,GUJARAT,WEST,139
12-02-2019,1,35,TAMIL NADU,SOUTH,13
12-02-2019,1,36,ASSAM,EAST,128
12-02-2019,1,42,WEST BENGAL,EAST,44
12-02-2019,1,43,TAMIL NADU,SOUTH,8
12-02-2019,1,48,ORISSA,SOUTH,69
12-02-2019,1,61,GUJARAT,WEST,71
12-02-2019,1,62,PUNJAB,NORTH,14
12-02-2019,1,63,JHARKHAND,SOUTH,23
12-02-2019,1,64,KARNATAKA,SOUTH,34
12-02-2019,1,65,ASSAM,EAST,37
12-02-2019,1,66,ANDHRA PRADESH,SOUTH,13
12-02-2019,1,67,GUJARAT,WEST,123
12-02-2019,1,68,GUJARAT,WEST,18
12-02-2019,1,69,TAMIL NADU,SOUTH,18
12-02-2019,1,70,MAHARASHTRA,WEST,20
12-02-2019,1,72,PUNJAB,NORTH,20
12-02-2019,1,73,PUNJAB,NORTH,19
12-02-2019,1,74,MAHARASHTRA,WEST,35
12-02-2019,1,76,TAMIL NADU,SOUTH,16
12-02-2019,1,77,MAHARASHTRA,WEST,15
12-02-2019,1,78,MAHARASHTRA,WEST,26
12-02-2019,1,79,UTTARAKHAND,EAST,41
12-02-2019,1,82,KERALA,SOUTH,14
12-02-2019,1,84,CHHATTISGARH,CENTRAL,10
12-02-2019,1,85,MAHARASHTRA,WEST,27
12-02-2019,1,100,UTTAR PRADESH,EAST,12
12-02-2019,1,101,UTTAR PRADESH,EAST,15
12-02-2019,1,103,BIHAR,EAST,50
12-02-2019,1,104,JHARKHAND,SOUTH,24
12-02-2019,1,105,GUJARAT,WEST,27
12-02-2019,1,111,ANDHRA PRADESH,SOUTH,4
12-02-2019,1,117,MAHARASHTRA,WEST,9
12-02-2019,1,120,TRIPURA,EAST,36
12-02-2019,1,121,KARNATAKA,SOUTH,17
12-02-2019,1,135,MAHARASHTRA,WEST,167
12-02-2019,1,136,TAMIL NADU,SOUTH,158
12-02-2019,1,137,MAHARASHTRA,WEST,63
12-02-2019,1,147,MADHYA PRADESH,CENTRAL,65
12-02-2019,1,159,BIHAR,EAST,41
12-02-2019,1,165,ORISSA,EAST,14
12-02-2019,1,202,UTTARAKHAND,EAST,30
12-02-2019,1,207,GUJARAT,WEST,8
12-02-2019,1,217,BIHAR,EAST,23
12-02-2019,1,248,MAHARASHTRA,WEST,8
12-02-2019,1,249,MAHARASHTRA,WEST,16
12-02-2019,1,250,GUJARAT,WEST,21
12-02-2019,1,251,TRIPURA,EAST,44
12-02-2019,1,254,ASSAM,EAST,46
12-02-2019,1,255,ASSAM,EAST,24
12-02-2019,1,257,GUJARAT,WEST,18
12-02-2019,1,258,HARYANA,NORTH,25
12-02-2019,1,259,HARYANA,NORTH,7
12-02-2019,1,260,TAMIL NADU,SOUTH,10
12-02-2019,1,261,HARYANA,NORTH,15
12-02-2019,1,262,UTTAR PRADESH,EAST,0
12-02-2019,1,263,ANDHRA PRADESH,SOUTH,0
12-02-2019,1,264,PUNJAB,NORTH,0
12-02-2019,1,265,ANDHRA PRADESH,SOUTH,0
12-02-2019,1,266,TELANGANA,SOUTH,0
12-02-2019,1,267,ANDHRA PRADESH,SOUTH,0
12-02-2019,1,268,UTTAR PRADESH,EAST,0
12-02-2019,1,269,UTTAR PRADESH,EAST,0
12-02-2019,1,270,UTTAR PRADESH,EAST,0
12-02-2019,1,271,HARYANA,NORTH,0
13-02-2019,1,1,WEST BENGAL,EAST,152
13-02-2019,1,3,DELHI,NORTH,286
13-02-2019,1,5,KARNATAKA,SOUTH,179
13-02-2019,1,7,WEST BENGAL,EAST,37
13-02-2019,1,8,WEST BENGAL,EAST,48
13-02-2019,1,9,WEST BENGAL,EAST,47
13-02-2019,1,10,WEST BENGAL,EAST,48
13-02-2019,1,11,WEST BENGAL,EAST,65
13-02-2019,1,13,TAMIL NADU,SOUTH,28
13-02-2019,1,14,UTTAR PRADESH,EAST,39
13-02-2019,1,15,PUNJAB,NORTH,37
13-02-2019,1,16,TELANGANA,SOUTH,123
13-02-2019,1,17,ANDHRA PRADESH,SOUTH,5
13-02-2019,1,18,MAHARASHTRA,WEST,30
13-02-2019,1,19,MAHARASHTRA,WEST,70
13-02-2019,1,20,ORISSA,SOUTH,49
13-02-2019,1,21,MAHARASHTRA,WEST,28
13-02-2019,1,29,WEST BENGAL,EAST,28
13-02-2019,1,34,GUJARAT,WEST,141
13-02-2019,1,35,TAMIL NADU,SOUTH,9
13-02-2019,1,36,ASSAM,EAST,59
13-02-2019,1,42,WEST BENGAL,EAST,35
13-02-2019,1,43,TAMIL NADU,SOUTH,6
13-02-2019,1,48,ORISSA,SOUTH,50
13-02-2019,1,61,GUJARAT,WEST,49
13-02-2019,1,62,PUNJAB,NORTH,23
13-02-2019,1,63,JHARKHAND,SOUTH,13
13-02-2019,1,64,KARNATAKA,SOUTH,29
13-02-2019,1,65,ASSAM,EAST,26
13-02-2019,1,66,ANDHRA PRADESH,SOUTH,9
13-02-2019,1,67,GUJARAT,WEST,99
13-02-2019,1,68,GUJARAT,WEST,23
13-02-2019,1,69,TAMIL NADU,SOUTH,12
13-02-2019,1,70,MAHARASHTRA,WEST,14
13-02-2019,1,72,PUNJAB,NORTH,17
13-02-2019,1,73,PUNJAB,NORTH,22
13-02-2019,1,74,MAHARASHTRA,WEST,35
13-02-2019,1,76,TAMIL NADU,SOUTH,12
13-02-2019,1,77,MAHARASHTRA,WEST,13
13-02-2019,1,78,MAHARASHTRA,WEST,19
13-02-2019,1,79,UTTARAKHAND,EAST,27
13-02-2019,1,82,KERALA,SOUTH,7
13-02-2019,1,84,CHHATTISGARH,CENTRAL,8
13-02-2019,1,85,MAHARASHTRA,WEST,21
13-02-2019,1,100,UTTAR PRADESH,EAST,11
13-02-2019,1,101,UTTAR PRADESH,EAST,8
13-02-2019,1,103,BIHAR,EAST,34
13-02-2019,1,104,JHARKHAND,SOUTH,21
13-02-2019,1,105,GUJARAT,WEST,27
13-02-2019,1,111,ANDHRA PRADESH,SOUTH,2
13-02-2019,1,117,MAHARASHTRA,WEST,7
13-02-2019,1,120,TRIPURA,EAST,58
13-02-2019,1,121,KARNATAKA,SOUTH,4
13-02-2019,1,135,MAHARASHTRA,WEST,111
13-02-2019,1,136,TAMIL NADU,SOUTH,118
13-02-2019,1,137,MAHARASHTRA,WEST,52
13-02-2019,1,147,MADHYA PRADESH,CENTRAL,47
13-02-2019,1,159,BIHAR,EAST,20
13-02-2019,1,165,ORISSA,EAST,12
13-02-2019,1,202,UTTARAKHAND,EAST,16
13-02-2019,1,207,GUJARAT,WEST,5
13-02-2019,1,217,BIHAR,EAST,16
13-02-2019,1,248,MAHARASHTRA,WEST,7
13-02-2019,1,249,MAHARASHTRA,WEST,5
13-02-2019,1,250,GUJARAT,WEST,15
13-02-2019,1,251,TRIPURA,EAST,9
13-02-2019,1,254,ASSAM,EAST,16
13-02-2019,1,255,ASSAM,EAST,21
13-02-2019,1,257,GUJARAT,WEST,9
13-02-2019,1,258,HARYANA,NORTH,21
13-02-2019,1,259,HARYANA,NORTH,7
13-02-2019,1,260,TAMIL NADU,SOUTH,2
13-02-2019,1,261,HARYANA,NORTH,6
13-02-2019,1,262,UTTAR PRADESH,EAST,0
13-02-2019,1,263,ANDHRA PRADESH,SOUTH,0
13-02-2019,1,264,PUNJAB,NORTH,0
13-02-2019,1,265,ANDHRA PRADESH,SOUTH,0
13-02-2019,1,266,TELANGANA,SOUTH,0
13-02-2019,1,267,ANDHRA PRADESH,SOUTH,0
13-02-2019,1,268,UTTAR PRADESH,EAST,0
13-02-2019,1,269,UTTAR PRADESH,EAST,0
13-02-2019,1,270,UTTAR PRADESH,EAST,0
13-02-2019,1,271,HARYANA,NORTH,0
14-02-2019,1,1,WEST BENGAL,EAST,133
14-02-2019,1,3,DELHI,NORTH,229
14-02-2019,1,5,KARNATAKA,SOUTH,196
14-02-2019,1,7,WEST BENGAL,EAST,43
14-02-2019,1,8,WEST BENGAL,EAST,39
14-02-2019,1,9,WEST BENGAL,EAST,47
14-02-2019,1,10,WEST BENGAL,EAST,51
14-02-2019,1,11,WEST BENGAL,EAST,65
14-02-2019,1,13,TAMIL NADU,SOUTH,41
14-02-2019,1,14,UTTAR PRADESH,EAST,48
14-02-2019,1,15,PUNJAB,NORTH,46
14-02-2019,1,16,TELANGANA,SOUTH,94
14-02-2019,1,17,ANDHRA PRADESH,SOUTH,17
14-02-2019,1,18,MAHARASHTRA,WEST,52
14-02-2019,1,19,MAHARASHTRA,WEST,86
14-02-2019,1,20,ORISSA,SOUTH,49
14-02-2019,1,21,MAHARASHTRA,WEST,31
14-02-2019,1,29,WEST BENGAL,EAST,26
14-02-2019,1,34,GUJARAT,WEST,114
14-02-2019,1,35,TAMIL NADU,SOUTH,13
14-02-2019,1,36,ASSAM,EAST,124
14-02-2019,1,42,WEST BENGAL,EAST,47
14-02-2019,1,43,TAMIL NADU,SOUTH,10
14-02-2019,1,48,ORISSA,SOUTH,61
14-02-2019,1,61,GUJARAT,WEST,86
14-02-2019,1,62,PUNJAB,NORTH,13
14-02-2019,1,63,JHARKHAND,SOUTH,20
14-02-2019,1,64,KARNATAKA,SOUTH,31
14-02-2019,1,65,ASSAM,EAST,67
14-02-2019,1,66,ANDHRA PRADESH,SOUTH,31
14-02-2019,1,67,GUJARAT,WEST,124
14-02-2019,1,68,GUJARAT,WEST,25
14-02-2019,1,69,TAMIL NADU,SOUTH,16
14-02-2019,1,70,MAHARASHTRA,WEST,28
14-02-2019,1,72,PUNJAB,NORTH,21
14-02-2019,1,73,PUNJAB,NORTH,21
14-02-2019,1,74,MAHARASHTRA,WEST,27
14-02-2019,1,76,TAMIL NADU,SOUTH,13
14-02-2019,1,77,MAHARASHTRA,WEST,17
14-02-2019,1,78,MAHARASHTRA,WEST,30
14-02-2019,1,79,UTTARAKHAND,EAST,29
14-02-2019,1,82,KERALA,SOUTH,20
14-02-2019,1,84,CHHATTISGARH,CENTRAL,19
14-02-2019,1,85,MAHARASHTRA,WEST,26
14-02-2019,1,100,UTTAR PRADESH,EAST,9
14-02-2019,1,101,UTTAR PRADESH,EAST,11
14-02-2019,1,103,BIHAR,EAST,27
14-02-2019,1,104,JHARKHAND,SOUTH,16
14-02-2019,1,105,GUJARAT,WEST,38
14-02-2019,1,111,ANDHRA PRADESH,SOUTH,6
14-02-2019,1,117,MAHARASHTRA,WEST,11
14-02-2019,1,120,TRIPURA,EAST,67
14-02-2019,1,121,KARNATAKA,SOUTH,15
14-02-2019,1,135,MAHARASHTRA,WEST,163
14-02-2019,1,136,TAMIL NADU,SOUTH,150
14-02-2019,1,137,MAHARASHTRA,WEST,62
14-02-2019,1,147,MADHYA PRADESH,CENTRAL,76
14-02-2019,1,159,BIHAR,EAST,29
14-02-2019,1,165,ORISSA,EAST,11
14-02-2019,1,202,UTTARAKHAND,EAST,24
14-02-2019,1,207,GUJARAT,WEST,5
14-02-2019,1,217,BIHAR,EAST,21
14-02-2019,1,248,MAHARASHTRA,WEST,11
14-02-2019,1,249,MAHARASHTRA,WEST,18
14-02-2019,1,250,GUJARAT,WEST,22
14-02-2019,1,251,TRIPURA,EAST,68
14-02-2019,1,254,ASSAM,EAST,42
14-02-2019,1,255,ASSAM,EAST,36
14-02-2019,1,257,GUJARAT,WEST,16
14-02-2019,1,258,HARYANA,NORTH,16
14-02-2019,1,259,HARYANA,NORTH,9
14-02-2019,1,260,TAMIL NADU,SOUTH,8
14-02-2019,1,261,HARYANA,NORTH,14
14-02-2019,1,262,UTTAR PRADESH,EAST,0
14-02-2019,1,263,ANDHRA PRADESH,SOUTH,0
14-02-2019,1,264,PUNJAB,NORTH,0
14-02-2019,1,265,ANDHRA PRADESH,SOUTH,0
14-02-2019,1,266,TELANGANA,SOUTH,0
14-02-2019,1,267,ANDHRA PRADESH,SOUTH,0
14-02-2019,1,268,UTTAR PRADESH,EAST,0
14-02-2019,1,269,UTTAR PRADESH,EAST,0
14-02-2019,1,270,UTTAR PRADESH,EAST,0
14-02-2019,1,271,HARYANA,NORTH,0
15-02-2019,1,1,WEST BENGAL,EAST,177
15-02-2019,1,3,DELHI,NORTH,260
15-02-2019,1,5,KARNATAKA,SOUTH,245
15-02-2019,1,7,WEST BENGAL,EAST,53
15-02-2019,1,8,WEST BENGAL,EAST,48
15-02-2019,1,9,WEST BENGAL,EAST,48
15-02-2019,1,10,WEST BENGAL,EAST,49
15-02-2019,1,11,WEST BENGAL,EAST,54
15-02-2019,1,13,TAMIL NADU,SOUTH,47
15-02-2019,1,14,UTTAR PRADESH,EAST,50
15-02-2019,1,15,PUNJAB,NORTH,52
15-02-2019,1,16,TELANGANA,SOUTH,141
15-02-2019,1,17,ANDHRA PRADESH,SOUTH,19
15-02-2019,1,18,MAHARASHTRA,WEST,45
15-02-2019,1,19,MAHARASHTRA,WEST,36
15-02-2019,1,20,ORISSA,SOUTH,75
15-02-2019,1,21,MAHARASHTRA,WEST,29
15-02-2019,1,29,WEST BENGAL,EAST,20
15-02-2019,1,34,GUJARAT,WEST,118
15-02-2019,1,35,TAMIL NADU,SOUTH,28
15-02-2019,1,36,ASSAM,EAST,116
15-02-2019,1,42,WEST BENGAL,EAST,41
15-02-2019,1,43,TAMIL NADU,SOUTH,10
15-02-2019,1,48,ORISSA,SOUTH,57
15-02-2019,1,61,GUJARAT,WEST,68
15-02-2019,1,62,PUNJAB,NORTH,15
15-02-2019,1,63,JHARKHAND,SOUTH,18
15-02-2019,1,64,KARNATAKA,SOUTH,36
15-02-2019,1,65,ASSAM,EAST,50
15-02-2019,1,66,ANDHRA PRADESH,SOUTH,33
15-02-2019,1,67,GUJARAT,WEST,98
15-02-2019,1,68,GUJARAT,WEST,21
15-02-2019,1,69,TAMIL NADU,SOUTH,14
15-02-2019,1,70,MAHARASHTRA,WEST,18
15-02-2019,1,72,PUNJAB,NORTH,20
15-02-2019,1,73,PUNJAB,NORTH,22
15-02-2019,1,74,MAHARASHTRA,WEST,27
15-02-2019,1,76,TAMIL NADU,SOUTH,15
15-02-2019,1,77,MAHARASHTRA,WEST,19
15-02-2019,1,78,MAHARASHTRA,WEST,18
15-02-2019,1,79,UTTARAKHAND,EAST,36
15-02-2019,1,82,KERALA,SOUTH,17
15-02-2019,1,84,CHHATTISGARH,CENTRAL,15
15-02-2019,1,85,MAHARASHTRA,WEST,34
15-02-2019,1,100,UTTAR PRADESH,EAST,17
15-02-2019,1,101,UTTAR PRADESH,EAST,11
15-02-2019,1,103,BIHAR,EAST,43
15-02-2019,1,104,JHARKHAND,SOUTH,26
15-02-2019,1,105,GUJARAT,WEST,29
15-02-2019,1,111,ANDHRA PRADESH,SOUTH,6
15-02-2019,1,117,MAHARASHTRA,WEST,4
15-02-2019,1,120,TRIPURA,EAST,54
15-02-2019,1,121,KARNATAKA,SOUTH,17
15-02-2019,1,135,MAHARASHTRA,WEST,156
15-02-2019,1,136,TAMIL NADU,SOUTH,149
15-02-2019,1,137,MAHARASHTRA,WEST,41
15-02-2019,1,147,MADHYA PRADESH,CENTRAL,78
15-02-2019,1,159,BIHAR,EAST,40
15-02-2019,1,165,ORISSA,EAST,6
15-02-2019,1,202,UTTARAKHAND,EAST,28
15-02-2019,1,207,GUJARAT,WEST,7
15-02-2019,1,217,BIHAR,EAST,27
15-02-2019,1,248,MAHARASHTRA,WEST,11
15-02-2019,1,249,MAHARASHTRA,WEST,16
15-02-2019,1,250,GUJARAT,WEST,20
15-02-2019,1,251,TRIPURA,EAST,58
15-02-2019,1,254,ASSAM,EAST,43
15-02-2019,1,255,ASSAM,EAST,20
15-02-2019,1,257,GUJARAT,WEST,14
15-02-2019,1,258,HARYANA,NORTH,15
15-02-2019,1,259,HARYANA,NORTH,4
15-02-2019,1,260,TAMIL NADU,SOUTH,5
15-02-2019,1,261,HARYANA,NORTH,14
15-02-2019,1,262,UTTAR PRADESH,EAST,0
15-02-2019,1,263,ANDHRA PRADESH,SOUTH,0
15-02-2019,1,264,PUNJAB,NORTH,0
15-02-2019,1,265,ANDHRA PRADESH,SOUTH,0
15-02-2019,1,266,TELANGANA,SOUTH,0
15-02-2019,1,267,ANDHRA PRADESH,SOUTH,0
15-02-2019,1,268,UTTAR PRADESH,EAST,0
15-02-2019,1,269,UTTAR PRADESH,EAST,0
15-02-2019,1,270,UTTAR PRADESH,EAST,0
15-02-2019,1,271,HARYANA,NORTH,0
16-02-2019,1,1,WEST BENGAL,EAST,155
16-02-2019,1,3,DELHI,NORTH,111
16-02-2019,1,5,KARNATAKA,SOUTH,207
16-02-2019,1,7,WEST BENGAL,EAST,30
16-02-2019,1,8,WEST BENGAL,EAST,39
16-02-2019,1,9,WEST BENGAL,EAST,37
16-02-2019,1,10,WEST BENGAL,EAST,42
16-02-2019,1,11,WEST BENGAL,EAST,67
16-02-2019,1,13,TAMIL NADU,SOUTH,33
16-02-2019,1,14,UTTAR PRADESH,EAST,4
16-02-2019,1,15,PUNJAB,NORTH,28
16-02-2019,1,16,TELANGANA,SOUTH,114
16-02-2019,1,17,ANDHRA PRADESH,SOUTH,16
16-02-2019,1,18,MAHARASHTRA,WEST,30
16-02-2019,1,19,MAHARASHTRA,WEST,90
16-02-2019,1,20,ORISSA,SOUTH,38
16-02-2019,1,21,MAHARASHTRA,WEST,16
16-02-2019,1,29,WEST BENGAL,EAST,19
16-02-2019,1,34,GUJARAT,WEST,72
16-02-2019,1,35,TAMIL NADU,SOUTH,26
16-02-2019,1,36,ASSAM,EAST,56
16-02-2019,1,42,WEST BENGAL,EAST,36
16-02-2019,1,43,TAMIL NADU,SOUTH,12
16-02-2019,1,48,ORISSA,SOUTH,39
16-02-2019,1,61,GUJARAT,WEST,52
16-02-2019,1,62,PUNJAB,NORTH,12
16-02-2019,1,63,JHARKHAND,SOUTH,18
16-02-2019,1,64,KARNATAKA,SOUTH,35
16-02-2019,1,65,ASSAM,EAST,27
16-02-2019,1,66,ANDHRA PRADESH,SOUTH,19
16-02-2019,1,67,GUJARAT,WEST,81
16-02-2019,1,68,GUJARAT,WEST,20
16-02-2019,1,69,TAMIL NADU,SOUTH,3
16-02-2019,1,70,MAHARASHTRA,WEST,13
16-02-2019,1,72,PUNJAB,NORTH,10
16-02-2019,1,73,PUNJAB,NORTH,12
16-02-2019,1,74,MAHARASHTRA,WEST,33
16-02-2019,1,76,TAMIL NADU,SOUTH,11
16-02-2019,1,77,MAHARASHTRA,WEST,15
16-02-2019,1,78,MAHARASHTRA,WEST,17
16-02-2019,1,79,UTTARAKHAND,EAST,4
16-02-2019,1,82,KERALA,SOUTH,16
16-02-2019,1,84,CHHATTISGARH,CENTRAL,9
16-02-2019,1,85,MAHARASHTRA,WEST,22
16-02-2019,1,100,UTTAR PRADESH,EAST,7
16-02-2019,1,101,UTTAR PRADESH,EAST,3
16-02-2019,1,103,BIHAR,EAST,56
16-02-2019,1,104,JHARKHAND,SOUTH,20
16-02-2019,1,105,GUJARAT,WEST,23
16-02-2019,1,111,ANDHRA PRADESH,SOUTH,5
16-02-2019,1,117,MAHARASHTRA,WEST,8
16-02-2019,1,120,TRIPURA,EAST,52
16-02-2019,1,121,KARNATAKA,SOUTH,11
16-02-2019,1,135,MAHARASHTRA,WEST,87
16-02-2019,1,136,TAMIL NADU,SOUTH,96
16-02-2019,1,137,MAHARASHTRA,WEST,42
16-02-2019,1,147,MADHYA PRADESH,CENTRAL,47
16-02-2019,1,159,BIHAR,EAST,22
16-02-2019,1,165,ORISSA,EAST,12
16-02-2019,1,202,UTTARAKHAND,EAST,23
16-02-2019,1,207,GUJARAT,WEST,5
16-02-2019,1,217,BIHAR,EAST,21
16-02-2019,1,248,MAHARASHTRA,WEST,13
16-02-2019,1,249,MAHARASHTRA,WEST,8
16-02-2019,1,250,GUJARAT,WEST,8
16-02-2019,1,251,TRIPURA,EAST,14
16-02-2019,1,254,ASSAM,EAST,13
16-02-2019,1,255,ASSAM,EAST,24
16-02-2019,1,257,GUJARAT,WEST,11
16-02-2019,1,258,HARYANA,NORTH,13
16-02-2019,1,259,HARYANA,NORTH,5
16-02-2019,1,260,TAMIL NADU,SOUTH,3
16-02-2019,1,261,HARYANA,NORTH,9
16-02-2019,1,262,UTTAR PRADESH,EAST,0
16-02-2019,1,263,ANDHRA PRADESH,SOUTH,0
16-02-2019,1,264,PUNJAB,NORTH,0
16-02-2019,1,265,ANDHRA PRADESH,SOUTH,0
16-02-2019,1,266,TELANGANA,SOUTH,0
16-02-2019,1,267,ANDHRA PRADESH,SOUTH,0
16-02-2019,1,268,UTTAR PRADESH,EAST,0
16-02-2019,1,269,UTTAR PRADESH,EAST,0
16-02-2019,1,270,UTTAR PRADESH,EAST,0
16-02-2019,1,271,HARYANA,NORTH,0
17-02-2019,1,1,WEST BENGAL,EAST,123
17-02-2019,1,3,DELHI,NORTH,401
17-02-2019,1,5,KARNATAKA,SOUTH,43
17-02-2019,1,7,WEST BENGAL,EAST,20
17-02-2019,1,8,WEST BENGAL,EAST,42
17-02-2019,1,9,WEST BENGAL,EAST,40
17-02-2019,1,10,WEST BENGAL,EAST,12
17-02-2019,1,11,WEST BENGAL,EAST,40
17-02-2019,1,13,TAMIL NADU,SOUTH,2
17-02-2019,1,14,UTTAR PRADESH,EAST,34
17-02-2019,1,15,PUNJAB,NORTH,38
17-02-2019,1,16,TELANGANA,SOUTH,28
17-02-2019,1,17,ANDHRA PRADESH,SOUTH,3
17-02-2019,1,18,MAHARASHTRA,WEST,8
17-02-2019,1,19,MAHARASHTRA,WEST,61
17-02-2019,1,20,ORISSA,SOUTH,19
17-02-2019,1,21,MAHARASHTRA,WEST,2
17-02-2019,1,29,WEST BENGAL,EAST,9
17-02-2019,1,34,GUJARAT,WEST,18
17-02-2019,1,35,TAMIL NADU,SOUTH,3
17-02-2019,1,36,ASSAM,EAST,32
17-02-2019,1,42,WEST BENGAL,EAST,33
17-02-2019,1,43,TAMIL NADU,SOUTH,1
17-02-2019,1,48,ORISSA,SOUTH,41
17-02-2019,1,61,GUJARAT,WEST,10
17-02-2019,1,62,PUNJAB,NORTH,11
17-02-2019,1,63,JHARKHAND,SOUTH,25
17-02-2019,1,64,KARNATAKA,SOUTH,1
17-02-2019,1,65,ASSAM,EAST,9
17-02-2019,1,66,ANDHRA PRADESH,SOUTH,1
17-02-2019,1,67,GUJARAT,WEST,25
17-02-2019,1,68,GUJARAT,WEST,0
17-02-2019,1,69,TAMIL NADU,SOUTH,1
17-02-2019,1,70,MAHARASHTRA,WEST,3
17-02-2019,1,72,PUNJAB,NORTH,11
17-02-2019,1,73,PUNJAB,NORTH,29
17-02-2019,1,74,MAHARASHTRA,WEST,4
17-02-2019,1,76,TAMIL NADU,SOUTH,3
17-02-2019,1,77,MAHARASHTRA,WEST,4
17-02-2019,1,78,MAHARASHTRA,WEST,1
17-02-2019,1,79,UTTARAKHAND,EAST,37
17-02-2019,1,82,KERALA,SOUTH,0
17-02-2019,1,84,CHHATTISGARH,CENTRAL,7
17-02-2019,1,85,MAHARASHTRA,WEST,6
17-02-2019,1,100,UTTAR PRADESH,EAST,7
17-02-2019,1,101,UTTAR PRADESH,EAST,12
17-02-2019,1,103,BIHAR,EAST,42
17-02-2019,1,104,JHARKHAND,SOUTH,17
17-02-2019,1,105,GUJARAT,WEST,2
17-02-2019,1,111,ANDHRA PRADESH,SOUTH,0
17-02-2019,1,117,MAHARASHTRA,WEST,4
17-02-2019,1,120,TRIPURA,EAST,15
17-02-2019,1,121,KARNATAKA,SOUTH,0
17-02-2019,1,135,MAHARASHTRA,WEST,71
17-02-2019,1,136,TAMIL NADU,SOUTH,18
17-02-2019,1,137,MAHARASHTRA,WEST,11
17-02-2019,1,147,MADHYA PRADESH,CENTRAL,46
17-02-2019,1,159,BIHAR,EAST,21
17-02-2019,1,165,ORISSA,EAST,6
17-02-2019,1,202,UTTARAKHAND,EAST,33
17-02-2019,1,207,GUJARAT,WEST,0
17-02-2019,1,217,BIHAR,EAST,10
17-02-2019,1,248,MAHARASHTRA,WEST,3
17-02-2019,1,249,MAHARASHTRA,WEST,8
17-02-2019,1,250,GUJARAT,WEST,1
17-02-2019,1,251,TRIPURA,EAST,21
17-02-2019,1,254,ASSAM,EAST,0
17-02-2019,1,255,ASSAM,EAST,13
17-02-2019,1,257,GUJARAT,WEST,4
17-02-2019,1,258,HARYANA,NORTH,24
17-02-2019,1,259,HARYANA,NORTH,3
17-02-2019,1,260,TAMIL NADU,SOUTH,0
17-02-2019,1,261,HARYANA,NORTH,1
17-02-2019,1,262,UTTAR PRADESH,EAST,0
17-02-2019,1,263,ANDHRA PRADESH,SOUTH,0
17-02-2019,1,264,PUNJAB,NORTH,0
17-02-2019,1,265,ANDHRA PRADESH,SOUTH,0
17-02-2019,1,266,TELANGANA,SOUTH,0
17-02-2019,1,267,ANDHRA PRADESH,SOUTH,0
17-02-2019,1,268,UTTAR PRADESH,EAST,0
17-02-2019,1,269,UTTAR PRADESH,EAST,0
17-02-2019,1,270,UTTAR PRADESH,EAST,0
17-02-2019,1,271,HARYANA,NORTH,0
18-02-2019,1,1,WEST BENGAL,EAST,184
18-02-2019,1,3,DELHI,NORTH,269
18-02-2019,1,5,KARNATAKA,SOUTH,258
18-02-2019,1,7,WEST BENGAL,EAST,53
18-02-2019,1,8,WEST BENGAL,EAST,31
18-02-2019,1,9,WEST BENGAL,EAST,48
18-02-2019,1,10,WEST BENGAL,EAST,64
18-02-2019,1,11,WEST BENGAL,EAST,69
18-02-2019,1,13,TAMIL NADU,SOUTH,45
18-02-2019,1,14,UTTAR PRADESH,EAST,64
18-02-2019,1,15,PUNJAB,NORTH,50
18-02-2019,1,16,TELANGANA,SOUTH,146
18-02-2019,1,17,ANDHRA PRADESH,SOUTH,17
18-02-2019,1,18,MAHARASHTRA,WEST,64
18-02-2019,1,19,MAHARASHTRA,WEST,93
18-02-2019,1,20,ORISSA,SOUTH,16
18-02-2019,1,21,MAHARASHTRA,WEST,51
18-02-2019,1,29,WEST BENGAL,EAST,18
18-02-2019,1,34,GUJARAT,WEST,144
18-02-2019,1,35,TAMIL NADU,SOUTH,18
18-02-2019,1,36,ASSAM,EAST,61
18-02-2019,1,42,WEST BENGAL,EAST,39
18-02-2019,1,43,TAMIL NADU,SOUTH,16
18-02-2019,1,48,ORISSA,SOUTH,25
18-02-2019,1,61,GUJARAT,WEST,72
18-02-2019,1,62,PUNJAB,NORTH,9
18-02-2019,1,63,JHARKHAND,SOUTH,18
18-02-2019,1,64,KARNATAKA,SOUTH,34
